plot_size_hectares,soil_ph,soil_type,planned_crop_family,planned_nitrogen_demand,ph_distance_from_ideal,soil_type_match,same_family_repeat_count,heavy_feeder_streak,seasons_since_nitrogen_fixer,rotation_length,planned_crop,previous_crops,risk_level,should_rotate,risk_score
37.72,6.83,loam,nightshade,2,0.03,1,0,0,3,3,pepper,potato|wheat|lettuce,low,0,0.3
15.63,6.99,clay,grain,3,0,0,0,1,1,2,corn,peas|tomato,medium,0,4.05
25.68,4.45,loam,legume,1,1.55,1,1,0,0,1,soybean,peas,medium,1,3.33
20.9,4.99,loam,grain,3,0.81,1,0,0,3,3,corn,onion|carrot|onion,medium,0,2.99
6.09,8.25,sandy,nightshade,3,1.45,0,0,0,2,2,tomato,lettuce|onion,medium,0,2.95
43.38,8.21,loam,aster,2,1.21,1,0,0,2,2,lettuce,cabbage|onion,medium,0,2.08
6.49,5,loam,grain,2,1,1,0,0,1,2,wheat,clover|lettuce,low,0,0.79
37.35,5.19,clay,umbellifer,1,0.81,0,0,0,3,3,carrot,cabbage|carrot|lettuce,medium,0,3.08
49.88,6.35,silt,aster,2,0,1,1,0,1,2,lettuce,soybean|lettuce,medium,1,3.01
49.58,5.18,silt,nightshade,2,0,0,0,0,0,0,potato,,low,0,1.81
15.1,5.37,sandy,brassica,3,0.63,0,0,0,0,0,broccoli,,medium,0,2.38
6,8.07,sandy,grain,2,1.07,0,0,0,0,0,wheat,,medium,0,2.08
26.05,8.26,loam,legume,1,1.26,1,0,0,3,3,beans,cabbage|pepper|onion,medium,0,2.69
18.15,5.79,loam,nightshade,3,0.21,1,0,0,0,3,tomato,carrot|lettuce|clover,medium,0,2
25.41,7.71,clay,brassica,3,0.21,1,0,0,1,3,cabbage,corn|beans|onion,low,0,1.65
12.38,5.76,sandy,grain,3,0,0,0,0,1,3,rice,wheat|clover|pepper,low,0,1.92
48.44,7.45,loam,umbellifer,1,0.65,1,0,0,1,1,carrot,potato,low,0,0
24.33,5.37,clay,nightshade,2,0.13,0,0,0,0,4,pepper,beans|cabbage|tomato|peas,low,0,0.92
16.57,7.67,clay,brassica,3,0.67,1,1,1,2,4,broccoli,tomato|clover|lettuce|broccoli,high,1,4.73
45.43,7.22,sandy,brassica,3,0,0,0,0,0,0,cabbage,,medium,0,3.15
6.4,5.21,sandy,aster,2,0.79,0,0,0,0,1,lettuce,soybean,medium,0,2.34
20,4.59,loam,nightshade,2,0.21,1,0,1,3,3,potato,broccoli|onion|corn,medium,0,2.86
17.34,4.34,clay,grain,2,1.66,1,1,1,2,2,wheat,onion|rice,high,1,5.35
9.99,6.76,clay,brassica,3,0,1,0,0,2,2,broccoli,broccoli|lettuce,low,0,1.81
18.83,4.6,silt,nightshade,2,0.9,0,0,0,0,2,pepper,broccoli|beans,low,0,1.57
8.99,6.18,clay,grain,3,0,0,0,0,0,1,corn,beans,medium,0,2.14
31.27,5.71,sandy,grain,3,0.09,0,0,0,0,2,corn,beans|beans,medium,0,2.15
2.61,6.44,clay,legume,1,0,1,0,1,1,3,clover,soybean|clover|cabbage,low,0,1.05
32.67,5.77,loam,grain,3,0.03,1,0,0,0,2,corn,beans|soybean,low,0,0.98
41.29,4.5,silt,allium,2,1.5,0,0,0,2,4,onion,soybean|clover|pepper|potato,medium,0,2.57
22.98,6.81,silt,nightshade,3,0.01,0,0,0,1,1,tomato,onion,medium,0,2.59
22.98,6.74,loam,legume,1,0,1,1,0,0,3,clover,potato|wheat|soybean,low,1,1.54
26.31,7.23,silt,legume,1,0,1,0,0,1,4,peas,onion|carrot|clover|lettuce,low,0,0.84
19.17,7.36,silt,legume,1,0.36,1,0,0,3,4,soybean,soybean|pepper|rice|potato,low,0,1.7
38.45,7.53,sandy,grain,3,1.03,0,1,1,3,3,rice,wheat|pepper|rice,high,1,7.43
33.95,6.22,silt,legume,1,0,1,0,0,3,3,soybean,cabbage|wheat|onion,low,0,1.58
47.27,4.94,sandy,legume,1,1.06,1,0,1,1,2,beans,soybean|corn,medium,0,2.94
7.88,6.01,clay,brassica,3,0,1,0,0,3,3,broccoli,lettuce|wheat|onion,low,0,0.67
41.62,6.54,silt,brassica,3,0,0,0,1,4,4,cabbage,rice|carrot|lettuce|rice,high,0,5.18
27.06,4.99,clay,nightshade,2,0.51,0,0,0,1,1,pepper,lettuce,medium,0,2.09
43.1,5.03,sandy,brassica,3,0.97,0,0,1,1,1,cabbage,tomato,high,0,5.22
37.52,6.83,loam,aster,2,0,1,0,0,0,0,lettuce,,low,0,0
19.3,4.89,sandy,legume,1,1.11,1,0,0,2,3,beans,clover|potato|pepper,medium,1,2.42
43.92,6.41,loam,legume,1,0,1,0,0,2,2,clover,rice|onion,low,0,0.39
22.84,8.06,silt,brassica,3,1.06,0,0,0,3,3,broccoli,onion|onion|carrot,medium,0,4.28
32.81,7.09,sandy,legume,1,0.09,0,2,0,0,2,clover,soybean|beans,high,1,4.96
1.77,7.32,silt,legume,1,0.32,0,0,0,0,0,beans,,low,0,0.71
47.52,5.82,clay,grain,2,0.18,1,0,2,3,3,wheat,carrot|broccoli|broccoli,high,1,4.79
2.08,4.74,clay,legume,1,1.26,0,1,0,0,3,soybean,broccoli|pepper|beans,medium,1,3.89
44.49,7.93,loam,grain,3,1.43,0,0,0,0,2,rice,peas|soybean,medium,0,2.83
21.12,5.29,silt,brassica,3,0.71,0,0,0,2,2,broccoli,corn|onion,medium,0,4.17
28.78,5,loam,nightshade,2,0,1,0,2,2,3,potato,peas|cabbage|cabbage,medium,1,3.91
27.62,7.47,silt,grain,2,0.47,0,0,1,2,2,wheat,onion|broccoli,medium,0,4.07
46.46,4.62,sandy,brassica,3,1.38,0,0,0,2,2,cabbage,carrot|pepper,medium,0,2.43
14.04,4.81,sandy,legume,1,1.19,0,0,0,0,0,peas,,medium,0,2.01
36.79,8.32,sandy,brassica,3,0.82,0,0,0,0,0,cabbage,,medium,0,2.38
35.81,7.28,sandy,legume,1,0.28,0,0,0,2,2,clover,corn|wheat,medium,0,2.51
37.22,7.21,silt,legume,1,0.21,1,1,0,0,2,clover,tomato|beans,low,1,1.44
5.03,6.47,silt,nightshade,3,0,0,1,0,1,1,tomato,pepper,high,1,4.59
1.18,8.27,silt,grain,2,1.27,0,0,0,0,2,wheat,lettuce|clover,medium,0,3.44
29.31,8.3,loam,nightshade,2,1.8,1,0,0,0,0,potato,,medium,0,2.19
37.43,5.6,clay,legume,1,0.4,0,1,0,0,2,beans,rice|peas,medium,1,3.06
25.71,4.81,clay,legume,1,1.19,0,0,0,3,3,soybean,tomato|corn|wheat,medium,0,3.5
2.12,4.66,sandy,legume,1,1.34,0,0,0,2,4,peas,carrot|peas|rice|potato,medium,0,2.38
30.52,5.16,clay,legume,1,0.84,0,0,0,2,2,soybean,tomato|lettuce,medium,0,2.93
13.32,7.42,loam,grain,3,0.42,1,0,2,2,2,corn,cabbage|cabbage,high,1,4.87
36.44,5.37,silt,legume,1,0.63,1,0,0,1,2,clover,soybean|carrot,low,0,1.95
4.01,6.98,silt,brassica,3,0,0,1,1,2,2,cabbage,potato|cabbage,high,1,6.78
22.58,6.35,sandy,brassica,3,0,0,0,0,2,2,broccoli,tomato|onion,medium,0,2.73
5.39,8.18,loam,grain,3,1.68,0,0,0,0,0,rice,,medium,0,3.18
40.54,4.63,sandy,nightshade,2,0.87,1,1,0,1,1,pepper,pepper,medium,1,3.7
30,7.62,loam,nightshade,2,0.82,1,0,3,3,3,pepper,broccoli|rice|rice,high,1,8.54
27.92,8.4,clay,grain,3,1.4,0,0,0,2,4,corn,wheat|soybean|cabbage|lettuce,medium,0,2.71
38.47,7.79,sandy,legume,1,0.29,0,0,0,3,4,peas,beans|wheat|wheat|pepper,medium,0,2.21
46.73,5.56,sandy,brassica,3,0.44,0,0,0,1,2,cabbage,beans|potato,medium,0,4.16
16.21,4.66,loam,allium,2,1.34,1,0,0,0,4,onion,clover|beans|corn|peas,medium,0,2.28
49.89,5.39,clay,grain,3,0.41,0,0,0,0,2,corn,broccoli|peas,medium,0,2.39
31.62,7.48,silt,legume,1,0.48,1,0,2,2,3,soybean,beans|corn|rice,medium,1,3.6
38.03,6.48,clay,nightshade,2,0,0,1,1,1,2,pepper,peas|tomato,high,1,4.75
22.06,5.64,clay,legume,1,0.36,1,0,2,4,4,clover,tomato|potato|tomato|tomato,low,1,5.16
36.96,5.38,clay,grain,2,0.62,1,0,0,0,0,wheat,,low,0,1.66
18.87,6.91,sandy,grain,3,0,0,0,0,0,3,corn,peas|soybean|peas,low,0,1.81
4.17,6.04,clay,umbellifer,1,0,0,0,0,0,0,carrot,,low,0,1.37
35.46,7.64,clay,nightshade,2,0.84,0,0,0,0,0,pepper,,medium,0,2.02
44.04,7.17,sandy,umbellifer,1,0.37,1,0,1,1,1,carrot,broccoli,low,0,1.53
48.17,4.63,loam,nightshade,3,1.37,1,0,0,0,0,tomato,,low,0,1.96
48.34,7.38,silt,brassica,3,0.38,0,0,0,0,4,broccoli,lettuce|beans|tomato|clover,low,0,1.69
11.67,8.3,sandy,grain,3,1.3,0,0,0,2,2,corn,lettuce|lettuce,medium,0,4.19
34.76,6.01,loam,nightshade,2,0,1,0,0,2,2,pepper,onion|lettuce,low,0,0.76
47.61,6.3,clay,nightshade,3,0,0,0,1,3,3,tomato,pepper|wheat|cabbage,high,1,4.61
48.61,8.07,silt,umbellifer,1,1.27,0,0,1,2,3,carrot,clover|onion|rice,high,0,4.98
9.56,6.35,silt,nightshade,2,0,0,0,0,2,2,pepper,potato|wheat,medium,0,2.91
39.42,4.93,sandy,nightshade,2,0.57,1,0,1,1,1,pepper,corn,medium,0,2.12
25.74,4.63,clay,nightshade,2,0.17,0,0,0,0,3,potato,corn|rice|clover,low,0,1.26
36.48,4.81,sandy,grain,2,1.19,0,2,2,2,2,wheat,rice|corn,high,1,8.41
8.47,5.88,sandy,umbellifer,1,0.12,1,0,1,1,1,carrot,cabbage,medium,0,2.33
13.14,7.81,loam,nightshade,2,1.01,1,0,0,2,3,pepper,peas|lettuce|wheat,low,0,1.39
13.47,5.13,silt,brassica,3,0.87,0,0,0,1,2,cabbage,beans|potato,high,0,4.66
10.38,6.49,silt,legume,1,0,1,0,0,1,1,clover,lettuce,high,0,0.15
25.02,5.73,silt,legume,1,0.27,1,0,1,1,1,clover,corn,low,0,1.82
13.3,7.1,silt,aster,2,0.1,1,0,0,0,2,lettuce,soybean|beans,low,0,0.85
5.39,6.46,clay,legume,1,0,0,0,0,1,1,beans,lettuce,low,0,1.2
40.42,5.95,clay,brassica,3,0.05,1,0,0,1,1,cabbage,lettuce,low,0,0.86
40.12,6.66,clay,legume,1,0,1,0,0,0,0,clover,,low,0,0
32.5,5.14,silt,nightshade,3,0.86,0,0,1,3,3,tomato,lettuce|lettuce|rice,high,0,5.19
49.19,6.44,loam,brassica,3,0,1,0,0,0,0,broccoli,,medium,0,2.25
20.09,7.08,silt,legume,1,0,1,0,0,2,2,peas,carrot|pepper,low,0,0.79
22.41,6.97,clay,legume,1,0,0,1,0,0,2,peas,broccoli|peas,medium,1,3.16
14.1,4.64,loam,brassica,3,1.36,1,0,0,3,3,broccoli,carrot|cabbage|carrot,high,1,2.82
10.49,4.84,clay,brassica,3,1.16,1,0,0,1,1,cabbage,lettuce,low,1,1.9
30.13,7.92,silt,grain,2,0.92,0,0,1,2,2,wheat,lettuce|broccoli,high,1,5.03
32.4,7.15,sandy,nightshade,3,0.35,0,0,0,2,2,tomato,onion|onion,low,0,1.93
4.89,8.02,silt,nightshade,3,1.22,0,0,0,2,2,tomato,tomato|onion,medium,0,3.41
39.33,6.48,sandy,brassica,3,0,0,0,0,0,2,cabbage,corn|beans,medium,0,2.28
21.26,4.4,silt,umbellifer,1,1.6,0,2,0,2,2,carrot,carrot|carrot,high,1,5.6
29.51,5.39,clay,grain,2,0.61,1,0,0,1,1,wheat,carrot,low,0,1.7
1.37,7.24,sandy,legume,1,0.24,0,0,0,4,4,clover,carrot|pepper|lettuce|carrot,medium,0,2.68
34.23,7.9,silt,grain,3,0.9,1,0,0,3,3,corn,broccoli|potato|onion,medium,0,2.48
5.41,8.11,loam,brassica,3,1.11,1,2,2,2,2,broccoli,broccoli|cabbage,high,1,9.03
11.43,5.89,clay,legume,1,0.11,1,1,0,0,2,clover,lettuce|beans,medium,1,2.85
42.99,4.27,clay,umbellifer,1,1.73,0,1,0,2,3,carrot,soybean|potato|carrot,high,1,4.7
15.61,5.65,loam,allium,2,0.35,1,0,0,0,3,onion,cabbage|tomato|soybean,low,0,0.4
18.74,6.64,loam,grain,2,0,1,0,1,3,3,wheat,broccoli|lettuce|broccoli,medium,0,3.74
7.96,5.66,silt,aster,2,0.34,1,0,1,4,4,lettuce,corn|broccoli|carrot|corn,medium,0,3.42
17.81,4.93,loam,nightshade,2,0.57,1,0,0,0,3,pepper,beans|soybean|clover,low,0,0.15
46.47,5.73,sandy,legume,1,0.27,0,0,0,0,0,soybean,,medium,0,2.09
46.8,5.21,sandy,grain,2,0.79,0,0,0,0,3,wheat,cabbage|lettuce|beans,low,0,1.91
12.11,7.14,silt,allium,2,0.14,0,0,0,2,2,onion,carrot|carrot,medium,0,3.34
11.59,6.44,loam,legume,1,0,1,0,0,2,2,clover,rice|lettuce,low,0,0
21.73,6.22,sandy,grain,3,0,0,0,0,0,0,corn,,low,0,1.84
32.18,5.37,loam,brassica,3,0.63,1,0,0,1,4,broccoli,broccoli|beans|beans|onion,low,0,1.24
44.23,8.46,loam,legume,1,1.46,1,0,0,1,2,soybean,soybean|lettuce,medium,0,2.32
48.75,7.22,sandy,grain,3,0.22,0,0,0,4,4,corn,corn|lettuce|potato|potato,medium,0,3.6
38.88,7.46,clay,legume,1,0.46,0,0,0,3,3,beans,broccoli|wheat|carrot,medium,0,2.92
32.72,4.52,clay,umbellifer,1,1.48,0,0,0,1,1,carrot,lettuce,medium,0,2.48
12.45,7.1,clay,brassica,3,0,1,0,1,1,2,cabbage,beans|rice,medium,0,2.74
35.46,7.55,sandy,brassica,3,0.05,0,1,1,3,3,cabbage,tomato|carrot|cabbage,high,1,6.31
48.34,8.14,loam,nightshade,2,1.34,1,0,0,3,3,pepper,potato|corn|wheat,medium,0,2.3
33.41,7.48,clay,nightshade,2,0.68,0,0,1,1,2,pepper,soybean|corn,medium,0,3.54
49.86,5.74,clay,allium,2,0.26,0,0,0,0,4,onion,peas|clover|tomato|beans,low,0,1.08
32.35,5.41,sandy,umbellifer,1,0.59,1,0,0,3,4,carrot,peas|pepper|cabbage|pepper,medium,0,2.53
29.2,6.36,sandy,grain,3,0,0,0,2,2,2,corn,rice|broccoli,high,1,5.14
2.77,8.36,loam,grain,3,1.86,0,0,0,0,3,rice,broccoli|carrot|soybean,medium,0,3.4
11.98,7.24,clay,aster,2,0.24,0,0,1,1,1,lettuce,broccoli,medium,0,3.91
9.74,6.62,silt,allium,2,0,0,0,0,2,2,onion,cabbage|pepper,medium,0,2.58
28.49,6.56,loam,nightshade,2,0.06,1,1,1,1,2,potato,peas|tomato,medium,1,3.33
36.03,6.13,silt,grain,2,0,0,0,0,0,0,wheat,,high,0,0.98
41.29,7.59,silt,legume,1,0.59,1,0,0,1,1,clover,potato,low,0,0.2
11.95,8.22,clay,legume,1,0.72,0,0,0,0,0,peas,,low,0,1.65
31.84,5.99,clay,brassica,3,0.01,1,0,0,0,2,cabbage,broccoli|peas,low,0,0.68
1.67,4.77,loam,grain,3,1.03,1,0,0,0,4,corn,pepper|clover|corn|soybean,low,0,1.97
1.6,4.3,clay,aster,2,1.7,0,0,1,4,4,lettuce,broccoli|rice|potato|broccoli,high,0,5.74
44.72,7.17,silt,brassica,3,0.17,0,0,0,0,0,broccoli,,medium,0,2.44
0.11,8.03,sandy,allium,2,1.03,1,0,0,3,3,onion,potato|tomato|wheat,medium,0,2.82
22.09,7.14,loam,nightshade,2,0.34,1,0,0,0,1,pepper,peas,low,0,0.99
30.68,7.97,loam,grain,3,0.97,1,0,0,0,0,corn,,low,0,0.94
11.64,8.31,clay,brassica,3,0.81,1,1,1,1,2,cabbage,beans|broccoli,high,1,5.43
13.91,7.59,silt,allium,2,0.59,0,0,3,3,3,onion,tomato|cabbage|cabbage,high,1,7.37
39.16,4.96,loam,umbellifer,1,1.04,1,0,0,0,2,carrot,lettuce|soybean,low,0,0
6.35,5.99,clay,aster,2,0.01,0,0,0,0,0,lettuce,,low,0,1.11
17.46,5.29,clay,grain,3,0.21,1,0,0,0,2,rice,beans|peas,low,0,0.89
31.93,6.12,silt,legume,1,0,1,0,0,2,3,peas,beans|corn|potato,low,0,0
12.81,7.71,clay,brassica,3,0.71,1,0,1,1,3,broccoli,wheat|soybean|tomato,medium,0,2.76
33.27,7.87,sandy,nightshade,2,1.07,1,0,3,3,3,pepper,tomato|cabbage|corn,high,1,7.28
8.5,5.13,loam,grain,3,0.37,0,0,0,2,3,rice,clover|cabbage|carrot,medium,0,2.09
20.19,7.65,sandy,umbellifer,1,0.85,1,0,0,1,1,carrot,potato,low,0,1.48
6.44,7.91,sandy,grain,2,0.91,0,0,1,1,3,wheat,clover|peas|cabbage,medium,0,3.56
30.81,5.04,silt,brassica,3,0.96,0,0,0,0,2,cabbage,wheat|soybean,medium,0,2.17
11.57,5.03,clay,grain,3,0.47,1,1,1,2,2,rice,lettuce|rice,high,1,4.88
24.3,7.1,clay,grain,3,0.1,0,0,0,0,2,corn,corn|clover,medium,0,3.64
7.23,7.54,sandy,aster,2,0.54,0,0,0,0,2,lettuce,soybean|peas,medium,0,2.32
1.1,4.86,clay,legume,1,1.14,0,1,0,0,2,soybean,broccoli|clover,medium,1,4.21
38.36,6.98,clay,aster,2,0,0,0,0,0,2,lettuce,pepper|clover,low,0,1.63
11.61,6.81,loam,legume,1,0,1,0,0,1,1,peas,lettuce,low,0,0.13
10.5,6.44,sandy,grain,3,0,0,0,0,1,2,rice,clover|lettuce,low,0,1.88
17.36,4.2,clay,allium,2,1.8,0,0,0,1,3,onion,lettuce|peas|pepper,medium,0,3.33
39.6,8.17,clay,grain,2,1.17,1,1,0,1,1,wheat,wheat,medium,1,3.94
21.2,7.99,silt,aster,2,0.99,1,0,0,2,2,lettuce,cabbage|potato,medium,0,2.24
34.86,5.15,loam,grain,3,0.65,1,0,1,1,1,corn,broccoli,medium,0,3.58
29.39,4.24,loam,legume,1,1.76,1,0,1,1,1,peas,rice,medium,0,2.38
24.65,7.22,silt,nightshade,2,0.72,0,0,0,0,4,potato,corn|soybean|lettuce|clover,low,0,1.67
8.3,4.81,sandy,aster,2,1.19,0,0,0,1,3,lettuce,pepper|beans|carrot,medium,0,2.86
34.06,5.2,loam,umbellifer,1,0.8,1,0,1,2,2,carrot,onion|broccoli,medium,0,2.65
41.88,7.23,sandy,nightshade,3,0.43,0,0,0,0,0,tomato,,medium,0,2.97
27.04,4.99,sandy,allium,2,1.01,1,0,0,0,2,onion,broccoli|clover,low,0,0.92
12.27,7.52,silt,grain,3,0.52,1,0,1,3,3,corn,carrot|pepper|broccoli,high,0,4.55
46.99,5.6,silt,brassica,3,0.4,0,0,0,0,2,broccoli,clover|peas,medium,0,2.61
47.18,7.35,loam,nightshade,3,0.55,1,0,0,0,4,tomato,potato|soybean|wheat|clover,low,0,1.89
15.33,7.97,silt,legume,1,0.97,1,0,0,2,2,clover,broccoli|carrot,low,0,1.26
40.86,4.89,loam,legume,1,1.11,1,1,0,0,4,soybean,beans|tomato|wheat|soybean,medium,1,2.31
38.74,7.04,clay,grain,3,0.04,0,0,2,2,4,corn,corn|beans|rice|broccoli,high,1,6.57
38.36,5.1,silt,legume,1,0.9,1,0,1,1,2,clover,peas|tomato,medium,0,2.46
7.5,8.48,loam,nightshade,2,1.68,1,0,1,2,3,pepper,peas|carrot|broccoli,medium,0,3.72
33.1,5.8,silt,legume,1,0.2,1,0,1,3,3,peas,wheat|carrot|rice,medium,0,3.82
44.84,5.88,sandy,brassica,3,0.12,0,0,0,0,2,cabbage,carrot|clover,low,0,1.98
34.86,4.68,silt,nightshade,2,0.12,0,0,0,0,2,potato,cabbage|clover,high,0,1.66
14.79,6.7,loam,nightshade,2,0,1,0,3,3,3,pepper,rice|tomato|rice,high,1,5.53
0.78,7,loam,legume,1,0,1,0,2,2,4,clover,lettuce|beans|corn|corn,medium,1,3.6
45.73,4.99,loam,nightshade,3,1.01,1,0,0,3,3,tomato,tomato|rice|lettuce,medium,0,2.66
33.65,7.6,sandy,brassica,3,0.6,0,0,0,0,4,broccoli,rice|peas|tomato|beans,medium,0,3.01
10.04,7.86,sandy,legume,1,0.86,0,1,0,0,4,soybean,tomato|corn|onion|clover,medium,1,3.23
27.27,5.61,loam,legume,1,0.39,1,0,1,2,3,soybean,clover|onion|cabbage,medium,0,2.32
19.1,6.31,loam,legume,1,0,1,1,0,0,2,clover,cabbage|peas,low,1,1.69
5.08,7.65,loam,brassica,3,0.15,1,1,2,2,2,cabbage,corn|broccoli,high,1,6.05
46.05,5.52,clay,grain,2,0.48,1,0,0,0,3,wheat,onion|peas|beans,low,0,0.74
12.02,8.27,clay,grain,3,1.77,1,0,0,2,3,rice,beans|potato|potato,medium,0,2.98
0.28,6.32,clay,legume,1,0,0,0,0,1,3,soybean,lettuce|peas|carrot,low,0,1.53
35.95,6.67,loam,grain,3,0.17,0,0,0,0,0,rice,,low,0,1.33
4.04,6.57,sandy,nightshade,2,0.07,1,0,0,3,3,potato,lettuce|pepper|onion,low,0,1.82
16.21,5,loam,grain,3,0.5,0,0,1,1,3,rice,peas|beans|cabbage,medium,0,3.07
16.62,7.39,loam,brassica,3,0,1,0,1,1,1,cabbage,rice,medium,0,3.85
34.44,5.83,loam,nightshade,2,0,1,0,0,3,3,pepper,rice|rice|lettuce,medium,0,2.11
10.25,7.53,silt,legume,1,0.03,1,2,0,0,2,peas,soybean|soybean,medium,1,4.1
25.12,5.44,sandy,nightshade,3,0.56,0,0,0,0,4,tomato,onion|tomato|corn|clover,low,0,1.64
45.44,4.85,loam,nightshade,2,0.65,1,1,3,3,3,pepper,broccoli|corn|tomato,high,1,9.62
41.71,6.95,loam,allium,2,0,1,0,1,2,2,onion,pepper|cabbage,medium,0,2.49
48.86,4.93,silt,grain,3,0.87,1,0,1,2,3,corn,soybean|onion|cabbage,medium,0,4.28
17.95,5.96,loam,nightshade,3,0.04,1,0,1,1,3,tomato,tomato|clover|corn,low,0,1.75
11.85,8.32,loam,legume,1,0.82,1,0,1,3,3,peas,wheat|carrot|rice,medium,1,3.59
32.55,5.11,clay,legume,1,0.89,0,0,1,2,2,soybean,lettuce|corn,medium,0,3.82
43.49,4.37,silt,allium,2,1.63,0,0,0,0,3,onion,tomato|beans|clover,medium,0,2.7
26.76,8.28,clay,nightshade,2,1.48,0,0,0,1,1,pepper,onion,medium,1,2.84
2.28,5.56,clay,grain,3,0.24,0,0,0,2,2,corn,onion|onion,medium,0,2.58
41.05,4.22,clay,brassica,3,1.78,1,0,0,0,2,cabbage,tomato|clover,medium,0,2.98
29,5.12,clay,legume,1,0.88,0,0,0,3,3,peas,carrot|carrot|lettuce,medium,0,3.15
46.55,5.5,loam,legume,1,0.5,1,0,0,1,2,soybean,clover|potato,low,0,0.92
36.45,5.37,loam,grain,3,0.13,0,0,0,0,3,rice,onion|peas|clover,medium,0,2.23
15.67,4.31,clay,nightshade,2,1.19,0,0,1,3,3,pepper,corn|lettuce|rice,medium,0,4.21
48.16,6.96,loam,allium,2,0,1,0,0,0,0,onion,,low,0,0
38.83,8.23,silt,legume,1,0.73,1,0,1,1,2,peas,clover|broccoli,low,0,1.99
40.57,4.59,silt,legume,1,1.41,1,0,0,0,0,peas,,low,0,1.17
49.97,6.45,silt,nightshade,2,0,0,0,0,0,0,potato,,low,0,0.41
5.77,8.02,sandy,nightshade,3,1.22,0,0,0,0,0,tomato,,medium,1,2.74
18.97,4.23,silt,nightshade,2,0.57,0,0,0,0,3,potato,carrot|lettuce|soybean,low,0,1.15
32.91,5.23,clay,nightshade,3,0.77,0,0,1,1,1,tomato,broccoli,high,0,4.63
28.56,6.91,silt,legume,1,0,1,0,0,0,0,soybean,,low,0,0.09
15.09,5.25,loam,allium,2,0.75,1,0,1,1,3,onion,wheat|peas|rice,low,0,1.91
11.92,7.82,clay,grain,2,0.82,1,0,0,0,3,wheat,clover|corn|clover,low,0,1.76
0.35,4.61,silt,grain,3,0.89,1,0,1,1,2,rice,peas|cabbage,medium,0,4.01
45.57,4.83,sandy,grain,3,0.67,0,0,0,0,3,rice,potato|carrot|beans,medium,0,2.65
26.58,4.24,clay,grain,2,1.76,1,0,0,0,2,wheat,clover|beans,medium,0,2.24
15.46,5.12,silt,nightshade,2,0,0,0,0,2,2,potato,carrot|onion,medium,0,2.71
37.44,8.23,loam,brassica,3,1.23,1,0,0,0,3,broccoli,lettuce|corn|beans,low,0,1.73
31.02,6.65,clay,aster,2,0,0,0,2,3,3,lettuce,lettuce|tomato|corn,medium,1,4.36
25.66,6.09,silt,grain,3,0,1,0,0,0,0,rice,,low,0,1.05
25.49,4.94,sandy,legume,1,1.06,0,1,0,0,4,clover,soybean|corn|potato|soybean,medium,1,3.69
46.33,8.44,silt,nightshade,2,1.94,0,0,2,2,2,potato,tomato|rice,high,1,7.46
39.41,4.34,sandy,nightshade,2,1.16,1,0,0,0,0,pepper,,low,0,1.07
24.33,7,silt,legume,1,0,1,0,0,2,4,clover,soybean|peas|rice|carrot,low,0,0.21
25.19,5.42,silt,nightshade,2,0,0,0,0,1,3,potato,tomato|clover|carrot,medium,1,2.56
34.65,7.09,sandy,brassica,3,0,0,0,0,1,1,cabbage,wheat,low,0,1.15
41.91,4.88,loam,brassica,3,1.12,1,0,0,1,2,cabbage,beans|carrot,low,0,2.37
42.5,5.47,clay,allium,2,0.53,0,0,0,3,3,onion,wheat|rice|potato,medium,0,2.44
35.24,7.92,loam,aster,2,0.92,1,0,0,1,2,lettuce,peas|pepper,low,0,1.65
39.81,4.28,silt,grain,3,1.22,1,1,1,2,2,rice,potato|corn,high,1,6.13
43.41,7.31,loam,umbellifer,1,0.51,1,0,1,3,3,carrot,corn|onion|tomato,medium,0,3.14
14.52,5.52,sandy,legume,1,0.48,0,1,0,0,1,soybean,clover,high,1,2.66
8.77,4.7,sandy,grain,3,0.8,0,0,0,0,1,rice,peas,medium,0,3.21
40.13,4.59,clay,legume,1,1.41,0,1,0,0,2,beans,potato|soybean,medium,1,3.57
46.57,5.31,loam,brassica,3,0.69,1,1,1,2,2,broccoli,carrot|broccoli,high,1,5.45
16.32,4.8,sandy,nightshade,3,1.2,0,1,1,1,1,tomato,tomato,high,1,7.19
1.31,6.43,clay,nightshade,2,0,0,0,0,0,2,potato,wheat|peas,low,0,1.06
12.72,5.4,clay,allium,2,0.6,0,0,2,2,2,onion,tomato|corn,high,1,5.93
11.15,6.35,sandy,brassica,3,0,0,0,1,2,2,cabbage,pepper|corn,high,0,4.74
4.5,6.15,sandy,grain,3,0,0,0,0,0,4,corn,rice|cabbage|rice|clover,low,0,1.9
18.72,5.57,sandy,allium,2,0.43,1,0,2,2,2,onion,tomato|broccoli,high,1,5.35
5.02,4.22,silt,nightshade,2,1.28,0,0,0,0,1,pepper,beans,medium,0,2.63
2.85,7.7,loam,nightshade,3,0.9,1,1,0,1,4,tomato,clover|peas|clover|pepper,high,1,4.77
8.7,5.19,sandy,legume,1,0.81,1,1,0,0,2,beans,lettuce|beans,medium,1,3.49
31.45,6.12,loam,legume,1,0,1,1,0,0,3,soybean,wheat|rice|soybean,medium,1,2.05
8.4,6.77,loam,grain,2,0,1,0,0,1,1,wheat,onion,low,0,0.46
41.59,6.95,loam,brassica,3,0,1,0,0,1,4,broccoli,lettuce|onion|peas|onion,low,0,1.25
40.33,7.83,silt,legume,1,0.83,0,1,0,0,1,beans,beans,medium,1,3.33
